user_id,item_18154,item_27769,item_6453,item_47239,item_6557,item_13201,item_79785,item_67012,item_16798,item_2649,item_26663,item_31852,item_71463,item_82962,item_29964,item_58379,item_55080,item_85470,item_44838,item_94019,item_42375,item_73848,item_46658,item_24690,item_44580,item_81206,item_90598,item_16111,item_20066,item_51341,item_66219,item_63336,item_55103,item_78408,item_50786,item_23106,item_51576,item_17602,item_16359,item_35508,item_84452,item_41330,item_5931,item_62344,item_4752,item_58398,item_32805,item_47530,item_15051,item_42378,item_61135,item_75776,item_35983,item_47612,item_80552,item_2173,item_39238,item_75516,item_36967,item_36878,item_82177,item_51664,item_28867,item_37966,item_41888,item_9115,item_9390,item_21333,item_11624,item_59952,item_13193,item_25125,item_55990,item_90364,item_4403,groupId
user_80544,30,99,44,33,7,3,76,52,51,4,42,45,47,49,26,37,11,7,23,69,86,99,89,66,53,72,76,89,25,93,99,44,53,43,71,51,23,40,31,68,60,79,32,49,39,77,82,41,1,2,33,65,18,83,3,32,62,80,70,1,85,70,8,95,33,69,46,69,66,23,97,24,65,62,93,6288
user_6849,1,24,27,98,4,38,59,52,27,59,43,45,89,24,72,76,93,94,57,100,53,1,89,28,53,52,99,100,4,17,9,12,33,62,17,16,50,70,32,97,6,41,13,34,63,59,23,92,26,56,74,14,25,81,67,73,34,81,53,42,23,8,55,23,21,65,36,20,94,36,7,24,96,81,95,6288
user_73803,10,93,8,18,20,89,62,64,53,5,88,16,78,28,15,59,8,45,71,54,28,94,80,2,52,56,84,85,44,21,49,17,87,96,26,6,3,47,71,99,74,11,63,91,91,27,17,25,57,92,2,34,81,40,3,81,86,96,29,94,8,65,90,11,28,55,29,68,100,1,33,50,79,39,30,6288
user_80210,57,26,40,98,92,17,36,61,37,91,58,34,9,75,95,29,83,74,5,69,4,30,78,83,37,63,33,16,82,97,54,10,72,15,37,32,31,36,49,47,64,53,43,81,49,26,53,17,17,95,79,6,19,21,50,18,24,29,78,72,43,72,19,50,84,100,16,49,87,77,20,32,66,87,89,6289
user_56287,28,61,1,33,40,9,83,8,52,38,18,95,66,93,56,46,51,99,99,90,10,82,61,58,7,71,94,86,97,24,8,60,83,26,98,4,67,5,81,34,38,33,66,79,48,28,61,87,84,31,49,74,24,5,60,77,75,55,99,50,6,91,56,35,45,29,56,97,61,18,74,14,40,91,82,6289
user_5921,44,21,24,79,64,30,32,1,13,50,40,9,20,28,1,95,96,73,52,49,61,24,73,52,61,5,85,17,25,71,89,3,37,2,12,4,40,62,60,93,77,98,46,5,31,15,5,72,58,84,37,76,40,34,34,42,94,23,70,98,80,61,24,72,32,32,95,62,64,31,24,5,32,89,39,6289
user_7964,40,91,40,63,31,88,55,39,88,4,15,50,70,66,87,61,25,5,6,12,28,24,12,34,89,91,61,71,7,78,56,14,4,32,93,84,33,38,63,98,62,34,43,27,74,39,80,14,59,56,31,96,80,89,68,18,65,32,98,30,51,67,52,57,62,2,20,44,77,34,71,37,95,32,9,6289
user_57489,71,80,75,46,96,89,33,18,100,5,10,60,59,74,50,82,58,8,54,59,93,30,1,57,16,18,72,81,52,48,35,45,13,80,30,89,81,7,98,68,26,70,43,25,29,17,62,4,26,44,75,87,68,28,29,84,100,84,14,20,36,81,85,1,24,30,1,93,5,86,5,69,57,66,64,6290
user_89552,78,86,82,66,41,35,90,82,51,55,26,55,15,57,36,28,9,54,72,71,33,18,42,39,24,18,65,88,1,66,17,56,11,73,7,94,36,94,60,88,100,68,58,69,37,30,52,12,48,9,26,75,52,71,30,2,79,74,76,12,29,98,55,7,46,84,31,8,41,80,83,21,59,69,63,6290
user_66914,11,35,96,3,77,4,66,95,4,53,85,41,35,45,16,14,20,100,32,8,6,11,37,65,90,55,62,37,42,80,59,95,41,6,66,65,58,80,100,63,4,36,34,41,18,40,15,47,94,95,69,69,5,51,15,99,89,45,50,68,31,40,94,18,55,30,97,84,42,85,66,96,30,1,41,6290
user_46644,92,93,66,78,95,33,99,79,67,74,91,41,36,67,62,25,96,90,36,18,24,37,28,78,96,24,68,28,35,82,60,21,7,27,33,76,29,43,43,10,53,39,26,79,78,8,36,26,77,57,58,85,77,24,49,44,80,3,28,40,98,26,15,36,71,76,37,24,83,93,67,91,89,69,28,6290
user_90321,82,65,55,11,33,68,5,57,28,70,72,37,93,61,13,8,61,95,16,56,33,14,55,10,64,21,44,47,84,85,56,67,46,15,34,84,71,60,10,72,48,74,41,8,87,35,100,45,82,51,44,90,52,40,69,34,35,9,35,87,49,20,27,23,85,43,33,66,13,5,87,73,68,33,30,6291
user_68859,43,47,53,84,55,55,24,77,90,55,47,75,20,69,24,32,40,16,60,73,27,32,9,74,40,22,84,91,57,54,23,28,93,77,8,35,43,73,17,87,17,87,12,83,63,78,63,72,85,14,89,29,7,21,91,38,60,45,21,63,16,29,56,3,38,6,77,98,60,25,68,17,57,14,76,6291
user_81248,55,54,86,9,39,68,63,73,95,77,69,36,22,47,7,28,69,9,16,5,59,15,34,22,10,86,60,26,67,69,24,67,97,92,79,4,20,19,8,54,6,83,35,46,16,79,99,78,88,23,42,48,33,16,23,95,39,59,90,14,25,89,47,10,24,48,46,51,28,97,65,8,96,81,32,6291
user_53461,55,14,13,96,37,83,59,96,6,28,33,58,41,95,28,51,97,51,49,22,37,9,56,24,19,69,6,92,87,70,52,97,79,89,40,72,97,78,41,35,58,40,52,84,83,4,1,27,44,68,27,22,88,81,72,79,76,76,31,76,50,83,21,67,25,21,21,63,18,4,41,45,54,63,86,6291
user_11031,69,46,73,26,86,62,23,98,34,46,8,89,17,64,93,84,64,74,8,48,91,9,3,39,1,60,21,98,13,89,36,49,32,78,90,78,84,68,70,39,78,82,10,17,74,10,5,72,79,66,41,18,14,49,88,85,88,47,18,100,96,52,100,73,14,92,87,84,83,22,45,74,70,4,9,6292
user_92289,93,89,63,49,40,63,11,72,17,96,97,98,10,28,94,57,16,68,24,96,50,81,64,95,14,28,43,82,46,60,77,56,80,60,39,37,1,79,67,11,5,45,17,17,25,82,12,42,93,8,99,48,70,36,8,20,77,18,23,42,18,5,84,50,9,92,24,94,2,71,80,77,31,98,29,6292
user_96447,40,86,19,36,63,30,72,94,37,100,16,61,81,84,54,8,84,42,88,15,51,38,65,17,67,59,53,23,100,21,20,37,19,58,97,55,18,67,89,96,25,81,47,94,6,48,48,17,20,22,38,55,72,30,79,59,54,11,85,34,63,68,63,66,90,68,88,11,99,96,25,86,85,22,24,6292
user_74206,10,25,5,66,10,3,35,75,86,23,49,49,50,98,69,39,55,52,32,88,24,48,19,97,46,74,34,69,4,9,48,64,7,24,28,92,90,74,14,10,36,68,89,91,25,60,52,51,35,89,69,32,35,24,5,63,33,36,26,5,91,85,51,66,76,67,4,76,36,16,66,24,24,76,10,6292
user_81341,6,43,53,1,10,46,89,52,17,50,14,54,38,37,31,13,87,31,1,97,42,30,72,92,10,49,1,52,15,92,58,75,99,2,98,44,41,39,42,67,90,52,21,3,44,51,37,55,18,7,5,13,7,46,27,83,50,93,48,40,55,24,40,60,69,72,6,50,87,10,55,58,66,90,53,6293
user_47609,44,6,18,69,51,35,79,37,27,10,33,57,52,68,5,65,31,1,4,14,5,27,36,41,74,71,50,77,67,79,39,41,39,77,39,81,73,43,36,19,39,32,32,8,54,80,45,15,44,19,28,70,87,43,42,49,13,33,75,46,11,16,82,66,74,4,38,17,35,40,8,27,14,77,62,6293
user_21251,44,93,95,49,60,21,81,86,33,94,61,60,1,51,61,79,29,4,27,86,50,85,22,27,51,81,41,82,15,75,61,57,35,93,6,23,20,62,52,6,6,37,88,5,60,13,44,27,37,27,57,33,87,26,28,16,4,96,97,30,63,33,14,22,40,2,10,12,4,99,17,97,70,67,74,6293
user_59774,33,80,95,54,52,47,16,92,47,92,20,6,18,76,49,59,38,74,80,45,82,53,58,47,67,89,27,31,18,7,68,49,74,66,46,7,62,100,59,99,30,66,72,44,16,30,91,49,18,77,97,21,42,53,24,19,8,62,61,78,69,46,87,61,23,51,75,72,45,66,1,4,32,14,64,6293
user_79281,25,74,81,82,97,1,43,66,12,86,72,31,28,11,67,27,53,6,94,49,11,56,6,91,80,86,87,5,67,51,1,62,69,94,88,16,2,39,42,25,81,95,84,83,36,38,56,94,97,50,16,4,13,99,12,51,28,50,8,96,44,98,8,53,32,77,75,54,61,39,74,100,24,3,78,6294
user_2083,88,15,28,54,15,9,64,52,56,80,21,99,42,46,85,65,97,87,58,78,93,56,16,28,69,100,84,67,40,26,12,12,11,2,15,90,82,44,81,43,55,99,60,96,15,96,40,49,35,38,10,95,46,82,62,82,7,16,33,53,83,43,22,89,54,48,91,70,15,80,99,34,45,74,22,6294
user_76556,83,55,73,98,87,5,4,69,24,5,72,27,50,65,48,71,71,20,83,73,93,81,23,79,2,79,7,11,21,60,53,89,97,65,12,80,75,62,8,96,33,14,97,25,75,96,81,100,1,54,74,88,74,23,74,51,55,97,97,10,34,20,60,72,82,21,77,28,83,63,71,43,60,90,26,6294
user_5296,48,30,98,17,88,10,48,52,22,97,89,56,73,26,80,23,80,55,26,26,34,17,71,80,30,95,17,87,43,33,69,46,83,6,1,35,1,27,6,24,86,24,8,28,92,76,12,68,83,27,75,66,55,79,41,30,33,71,68,27,90,86,6,66,98,36,69,47,87,44,21,19,83,14,69,6294
user_8442,54,63,22,64,84,10,84,35,88,38,100,55,94,19,8,32,71,85,91,34,22,57,32,88,75,68,9,36,98,63,38,94,75,50,16,39,12,82,41,51,92,6,79,68,10,34,71,33,3,21,82,97,44,98,6,38,93,45,23,26,53,22,12,4,43,67,73,19,17,81,7,42,5,68,41,6295
user_79626,32,3,66,81,76,66,35,52,10,22,43,50,14,75,29,95,68,27,92,79,64,3,16,53,29,17,3,24,81,82,48,17,77,30,78,17,65,47,95,56,85,60,8,22,23,89,13,52,47,57,68,27,40,82,82,67,64,96,47,82,92,52,76,76,66,82,61,87,6,16,57,38,5,5,59,6295
user_68957,45,17,71,77,49,99,80,47,93,87,88,96,10,10,54,15,58,68,71,13,68,53,92,43,39,69,51,44,92,86,5,9,14,47,56,58,75,66,11,61,49,40,36,32,46,81,40,19,19,88,50,30,50,85,58,11,25,16,31,61,36,61,24,2,24,47,11,23,88,87,59,64,16,26,52,6295
user_62027,66,42,85,95,84,69,59,55,2,19,62,45,4,54,15,72,100,63,96,25,8,1,3,95,55,19,96,35,80,69,1,53,8,4,91,2,66,14,30,58,80,65,99,23,3,100,67,8,34,46,63,43,57,1,46,6,15,16,92,93,22,81,34,8,16,62,41,77,12,95,83,24,94,90,2,6295
user_98178,76,8,27,8,14,60,52,1,36,36,81,34,7,98,41,10,38,27,57,3,95,55,52,62,42,55,43,1,2,58,89,55,35,23,65,65,86,15,53,93,1,11,63,88,86,68,60,67,42,35,72,68,61,14,31,70,58,46,73,91,5,82,100,71,57,43,64,70,15,55,42,21,83,16,83,6296
user_68677,94,83,18,67,20,64,34,16,62,87,79,1,59,44,48,14,78,40,53,42,68,14,92,96,14,53,73,90,40,67,74,72,77,44,82,33,56,62,6,7,78,62,97,8,9,28,91,4,37,93,25,71,39,36,31,86,26,4,36,35,39,70,26,84,23,17,34,44,83,83,84,85,19,25,64,6296
user_49059,26,53,60,10,29,27,72,46,12,27,49,80,27,30,46,14,91,42,92,24,30,19,39,11,97,97,78,92,44,2,98,42,23,39,30,3,59,96,87,44,78,83,44,39,58,29,100,20,6,50,95,39,84,66,88,29,2,36,84,9,81,52,80,100,6,87,36,73,36,30,11,53,51,66,59,6296
user_61243,14,46,49,31,32,46,85,61,77,22,67,9,53,10,78,99,2,96,49,83,39,26,10,1,31,71,52,94,71,39,24,51,65,84,2,32,70,61,43,19,87,32,9,91,28,83,10,16,40,19,75,83,11,17,53,25,99,61,62,47,80,45,62,27,9,84,88,61,97,50,82,47,58,36,98,6296
user_60874,84,33,64,9,68,44,49,88,20,59,8,49,55,8,98,79,32,47,97,5,39,57,16,28,5,19,20,24,30,39,4,6,28,33,55,38,84,49,15,54,97,48,29,85,84,88,98,50,94,69,62,78,71,10,21,66,17,77,11,98,69,82,85,66,15,40,91,3,33,82,86,4,8,85,6,6297
user_72680,60,96,87,30,32,87,67,1,13,55,1,83,98,90,10,58,39,64,18,53,9,8,87,34,52,38,73,31,62,35,19,50,46,28,80,75,54,58,81,3,34,42,31,32,26,69,77,45,94,63,58,55,92,44,52,32,79,73,100,43,62,64,46,76,17,6,43,74,58,40,97,35,7,98,49,6297
user_18314,91,97,5,40,32,16,52,30,58,25,42,85,72,43,40,15,5,66,25,53,21,91,31,78,62,96,43,3,36,26,50,8,54,66,79,57,47,73,96,57,35,28,95,81,14,82,95,85,83,85,95,51,58,29,69,94,37,31,11,56,72,40,25,39,28,95,88,80,55,91,31,45,96,65,30,6297
user_10068,74,89,34,1,11,43,70,69,88,10,51,15,84,47,59,10,50,24,42,100,25,95,100,1,45,93,40,43,68,50,41,81,51,34,22,20,3,59,10,16,11,14,93,20,92,25,12,84,18,78,89,37,68,39,72,52,35,76,48,77,63,51,81,91,11,8,34,65,85,90,96,55,27,74,12,6297
user_17081,76,65,97,39,25,37,71,100,36,42,57,21,49,43,76,19,97,42,47,67,75,53,100,42,48,58,11,39,98,99,48,10,2,37,8,71,80,9,51,9,47,41,24,87,39,60,93,2,77,62,49,91,52,38,68,85,29,80,57,84,51,2,76,62,70,85,65,25,49,3,94,26,44,66,29,6298
user_23381,3,39,75,31,3,61,62,45,52,82,37,96,45,70,21,4,12,38,14,49,4,82,95,36,34,68,1,70,98,21,92,74,45,48,55,69,37,27,25,35,97,71,49,27,60,72,12,34,13,55,15,94,80,33,3,42,54,59,30,22,10,16,55,12,76,62,4,8,55,93,36,98,76,94,31,6298
user_35973,45,57,48,24,38,56,72,44,36,21,82,87,87,46,95,95,78,27,14,81,3,46,69,18,32,42,30,61,18,10,99,92,75,58,53,87,61,51,78,22,59,91,64,55,71,95,54,20,74,5,33,26,80,89,51,8,30,56,88,47,26,41,2,57,1,26,72,98,59,69,18,60,28,3,79,6298
user_4861,5,55,22,34,74,36,48,67,69,20,9,57,30,7,25,55,81,42,72,60,71,74,62,98,80,88,59,44,2,51,90,91,6,44,33,5,17,62,35,73,63,100,32,19,52,8,91,55,83,100,12,69,22,21,36,99,69,69,72,21,21,89,43,28,63,94,51,37,64,16,2,35,50,44,35,6298
user_68118,32,69,59,41,23,77,25,8,75,53,30,4,37,29,15,84,19,67,40,2,52,1,20,16,100,85,61,56,34,66,61,27,35,52,11,13,15,9,96,51,12,43,88,52,84,56,84,31,20,85,96,35,66,67,35,78,11,99,74,5,52,56,35,59,39,68,63,38,18,3,81,99,25,77,60,6299
user_11614,89,73,63,28,91,2,6,18,94,79,79,62,79,10,11,59,82,31,9,75,30,34,41,60,44,68,34,61,4,67,63,11,6,24,14,37,35,49,15,59,14,86,48,71,38,36,68,89,19,8,86,18,100,42,63,70,50,18,66,70,40,8,50,29,7,11,97,21,64,36,96,48,32,2,73,6299
user_37059,25,58,68,74,70,14,10,26,3,74,21,18,93,60,49,27,64,80,72,64,4,43,35,81,68,38,99,79,31,16,51,21,42,16,94,53,69,61,93,87,52,66,69,67,61,92,91,99,42,98,15,22,14,77,22,4,31,66,37,32,25,69,83,64,58,9,28,33,88,27,69,26,57,59,79,6299
user_99718,30,78,16,13,91,76,31,41,66,66,62,74,30,86,98,31,76,49,66,31,82,79,89,48,11,78,58,76,20,61,60,41,53,64,48,77,50,23,74,1,42,58,58,88,30,41,50,18,93,62,11,51,37,67,53,51,17,7,26,56,92,97,74,57,79,1,39,97,48,44,73,78,11,96,95,6299
user_59601,96,24,16,82,96,84,41,61,96,80,23,74,47,23,31,37,87,91,35,33,42,61,19,68,83,69,56,6,6,58,24,95,40,5,43,24,96,39,45,71,90,77,27,33,62,97,32,93,68,69,83,75,81,37,4,6,32,84,51,10,100,33,79,55,51,58,90,9,39,27,72,27,4,88,95,6300
user_8419,87,65,4,62,53,57,75,37,7,34,80,91,44,61,11,47,40,10,13,50,89,35,73,79,79,28,86,17,98,72,24,79,77,30,43,70,15,95,100,89,84,68,55,65,70,59,52,94,48,96,11,24,80,3,96,91,42,38,2,64,76,1,45,62,36,26,39,81,37,61,77,13,91,43,83,6300
user_58187,59,11,40,57,9,7,69,77,70,33,1,77,60,65,9,17,64,48,18,35,30,9,73,90,31,9,21,29,59,88,70,70,41,75,95,63,24,70,69,70,91,87,13,24,12,4,95,83,83,21,8,24,61,80,71,61,12,41,25,5,93,73,55,19,60,100,86,21,90,96,94,40,91,1,25,6300
user_71525,4,87,92,28,91,69,100,5,16,36,15,20,60,31,54,41,40,70,59,78,47,9,18,48,40,85,87,21,28,17,4,85,37,55,80,63,88,59,96,64,64,46,16,88,40,96,36,24,45,54,74,50,69,12,69,35,62,62,85,65,95,3,11,53,38,60,20,36,69,81,48,8,42,80,72,6300
user_46602,84,63,91,30,48,83,34,29,49,79,24,68,73,77,11,19,51,88,27,92,36,28,3,3,50,98,62,53,86,39,78,74,22,10,50,70,99,4,84,53,49,21,55,61,19,89,72,76,36,93,63,58,52,38,34,69,54,48,92,70,20,39,17,62,85,97,8,89,92,33,58,28,47,23,15,6301
user_18782,81,27,3,39,99,82,28,71,42,22,61,82,94,23,73,10,80,54,80,5,24,94,37,21,75,88,60,58,56,37,32,38,78,31,31,13,60,57,57,13,9,57,67,85,33,59,62,36,31,90,83,11,41,6,60,30,41,27,70,9,30,43,86,18,85,71,23,48,65,42,66,58,98,10,99,6301
user_9905,74,56,11,10,29,88,47,82,61,40,85,17,54,49,12,33,80,95,89,89,11,70,41,99,3,10,94,19,4,39,32,86,57,59,21,40,76,86,19,32,59,77,69,18,45,84,10,31,9,6,69,83,80,16,34,54,47,57,9,73,40,68,56,67,82,17,99,65,65,82,3,96,68,92,15,6301
user_53080,44,28,15,16,17,47,45,45,84,2,53,98,19,87,98,63,72,1,75,76,12,10,59,69,68,31,23,91,87,66,57,32,28,52,19,43,38,100,56,5,46,81,16,26,98,25,26,2,66,34,53,91,71,17,32,60,25,79,29,93,57,24,42,26,69,26,37,72,3,9,36,55,54,8,93,6301
user_94487,89,23,70,61,49,30,17,78,64,22,47,34,75,58,94,24,59,25,98,23,95,44,90,4,14,6,43,58,71,82,46,2,46,87,69,69,97,49,54,90,68,84,60,18,31,82,49,3,20,43,11,64,28,96,37,54,6,23,24,93,90,33,18,33,76,38,53,64,52,20,57,95,10,14,37,6302
user_44244,30,32,88,12,87,71,29,68,31,76,9,24,89,60,24,45,67,49,32,26,39,61,43,80,77,4,6,2,25,78,92,49,22,10,100,32,14,75,20,41,89,92,79,31,57,5,74,67,19,19,9,19,87,8,5,72,60,59,93,86,24,88,84,20,13,92,84,87,19,34,28,2,70,8,57,6302
user_72557,78,84,63,85,42,5,69,42,98,13,39,24,13,31,20,3,16,22,51,51,3,30,42,43,98,68,4,78,65,28,71,28,19,76,18,93,38,65,5,87,17,58,26,93,36,61,7,76,86,27,15,35,87,65,52,45,4,87,93,36,98,82,69,70,73,23,8,98,38,83,6,29,47,73,90,6302
user_74232,95,52,60,95,27,80,56,32,77,69,27,44,53,78,88,23,13,8,9,3,95,22,42,85,37,99,33,12,33,2,46,44,14,100,92,54,29,33,56,19,44,57,93,58,8,36,76,17,59,71,95,73,74,82,79,1,94,63,77,7,7,8,83,86,19,27,91,100,36,85,9,12,68,43,37,6302
user_44013,24,61,51,80,77,10,99,2,61,61,16,37,13,13,85,87,22,91,57,37,100,62,92,94,99,52,55,96,56,58,85,69,49,7,64,99,6,15,66,62,25,75,38,82,55,43,29,22,90,20,17,6,50,80,8,3,41,90,14,59,22,59,92,70,97,82,5,30,24,75,8,70,100,85,58,6303
user_50895,80,4,92,50,97,10,68,41,43,80,11,76,23,3,17,40,28,3,50,35,13,65,27,54,42,22,28,100,51,50,74,28,65,34,40,41,89,16,27,23,83,34,87,24,83,56,83,9,43,37,93,11,51,63,54,92,68,21,58,34,80,1,77,96,41,62,91,27,34,87,8,66,57,96,19,6303
user_5795,66,44,51,29,46,27,40,93,59,6,23,60,19,43,7,93,91,96,84,9,51,89,77,46,56,69,88,16,57,36,68,5,64,60,67,37,63,2,99,4,78,48,77,49,43,23,51,91,86,52,34,23,76,46,26,46,22,3,15,21,76,96,37,94,99,83,75,46,50,79,99,13,53,41,14,6303
user_52936,25,22,59,93,55,87,89,36,57,46,6,90,48,21,62,99,82,15,12,45,47,44,34,69,36,37,77,38,64,35,29,84,61,100,15,53,21,74,31,16,73,60,4,89,49,26,33,78,67,24,50,21,35,50,84,57,29,58,12,16,25,74,61,39,42,30,52,66,29,46,95,83,65,76,86,6303
user_5813,78,21,42,2,45,83,27,94,86,65,32,31,45,58,89,75,22,1,25,66,23,80,24,5,41,88,77,43,88,26,91,15,31,95,65,92,9,2,6,78,24,57,83,33,60,58,28,58,37,61,21,68,11,11,39,56,21,18,31,68,99,14,81,55,55,25,40,14,20,56,58,74,31,51,100,6304
user_68574,86,4,55,56,40,98,46,14,2,58,55,49,12,11,41,18,2,76,15,42,94,75,51,65,32,89,4,41,26,18,18,17,54,89,59,79,30,97,2,40,26,1,47,48,42,74,84,67,14,62,12,62,31,42,84,43,12,16,80,87,97,30,95,27,52,25,34,57,95,60,12,72,4,50,51,6304
user_5276,38,43,57,40,71,100,90,41,36,82,49,32,43,24,35,25,78,17,39,15,69,79,53,42,17,24,27,71,2,100,81,85,40,27,21,49,8,49,33,31,19,70,82,93,24,76,97,45,69,66,46,30,27,71,68,24,52,41,40,20,74,62,79,7,15,66,51,91,63,95,75,54,27,26,46,6304
user_39280,66,21,67,57,2,66,73,48,53,79,89,9,1,74,42,68,96,35,41,93,69,96,1,73,87,56,2,68,82,84,96,98,62,16,77,99,1,75,94,54,90,32,37,94,28,97,64,40,86,76,25,76,68,4,53,44,8,96,65,71,39,38,2,88,60,82,29,30,14,67,91,87,28,96,74,6304
user_21531,34,75,62,74,6,67,60,49,65,23,69,10,38,41,22,43,22,39,80,70,89,39,24,28,6,71,59,6,32,48,64,38,71,69,51,52,33,53,33,51,21,82,7,69,23,48,15,24,77,92,16,8,41,11,17,36,36,93,75,57,46,84,72,65,4,21,28,46,17,99,20,14,35,64,52,6305
user_97728,14,39,82,63,49,78,26,24,58,36,70,95,62,53,47,89,89,35,67,90,73,68,45,88,96,59,96,96,92,80,12,74,51,94,69,31,70,16,59,16,60,86,30,58,14,31,21,44,33,38,64,5,20,20,9,27,46,6,20,69,15,50,3,39,25,32,78,92,8,86,10,69,95,95,52,6305
user_71691,26,49,12,30,99,51,47,13,38,85,75,89,74,56,74,16,25,70,24,95,88,54,36,1,80,10,36,14,82,7,16,86,93,77,14,33,95,54,68,47,80,90,22,39,27,81,32,9,10,26,29,36,93,36,17,16,19,66,43,57,64,32,99,32,6,87,79,79,66,3,14,50,34,47,68,6305
user_41284,56,20,78,39,30,83,36,30,77,86,91,53,29,57,42,34,64,74,70,79,87,53,70,35,68,15,91,8,70,68,45,26,54,93,75,4,27,35,17,57,30,64,64,47,81,47,81,36,19,68,80,12,44,3,63,67,39,56,74,11,36,27,26,97,29,72,31,89,77,52,52,5,98,80,20,6305
user_55488,32,97,45,89,9,86,25,39,1,47,22,30,56,39,22,23,50,94,35,43,12,5,48,76,49,84,11,90,30,60,100,47,5,83,73,46,29,66,34,16,82,87,58,26,25,23,47,87,38,92,24,40,87,3,96,9,90,11,52,3,56,21,87,86,42,68,84,42,100,61,14,34,69,68,14,6306
user_14756,93,55,64,7,90,19,82,71,35,26,47,27,43,65,97,46,29,23,10,11,52,22,30,68,20,28,21,23,72,55,54,65,3,67,37,79,85,43,2,73,20,56,93,5,87,99,30,69,18,9,87,45,21,83,32,65,89,19,52,24,27,37,64,59,92,80,28,12,48,49,17,1,52,65,81,6306
user_47130,17,33,36,96,33,33,48,66,87,32,18,19,78,28,73,47,65,27,28,89,51,25,63,23,65,31,92,39,81,45,74,70,77,65,14,92,5,51,90,53,39,81,31,26,56,5,94,4,77,26,22,62,44,40,81,78,62,26,69,12,11,25,6,85,21,99,29,34,33,91,26,62,75,61,15,6306
user_43119,36,91,4,82,84,51,60,28,86,56,48,97,68,44,65,29,66,54,2,34,89,97,47,77,49,43,88,17,76,18,64,59,100,95,75,82,55,80,77,47,53,94,51,4,91,84,99,61,24,79,90,39,51,97,66,36,43,95,93,37,21,42,51,82,75,66,27,35,47,55,46,9,77,79,92,6306
user_5254,9,80,32,93,47,3,83,8,7,81,19,74,24,17,83,66,66,17,30,61,66,8,30,97,12,94,27,1,98,25,26,95,40,20,46,48,61,18,10,92,15,81,99,27,52,63,91,75,15,24,99,47,45,31,48,20,65,18,83,43,70,34,5,55,100,34,89,59,34,92,83,24,55,23,14,6307
user_59707,59,94,43,53,4,66,55,34,52,87,8,92,74,78,67,71,16,57,83,22,26,38,18,43,23,60,30,16,61,41,26,68,10,94,96,33,91,50,46,6,15,94,30,65,30,60,21,65,96,18,64,14,9,91,25,50,100,30,78,76,95,6,82,60,29,95,96,9,70,18,41,20,4,18,63,6307
user_7466,67,73,54,10,14,55,18,32,40,100,77,79,9,21,26,25,71,70,32,26,62,80,10,12,67,48,32,74,66,97,89,22,8,18,50,54,38,20,6,99,39,52,90,50,67,25,43,18,43,17,49,62,80,36,89,99,80,69,43,45,2,85,51,35,2,57,48,42,33,98,21,72,32,73,97,6307
user_77067,77,31,99,93,31,51,91,66,47,17,44,53,12,58,90,41,37,73,69,75,24,57,53,72,68,20,91,40,81,89,99,2,56,17,63,6,93,77,42,51,56,42,56,24,12,100,86,18,5,18,84,33,48,95,82,7,95,40,16,88,67,38,49,90,37,28,41,85,58,100,15,30,43,81,41,6307
user_2517,61,1,1,80,26,56,54,25,83,6,15,62,46,36,78,92,3,16,3,85,98,51,26,21,72,30,57,27,66,34,70,16,84,22,16,4,37,30,58,79,12,81,34,26,37,48,76,62,1,91,77,38,24,18,40,13,38,74,71,10,36,54,96,91,40,41,85,24,74,43,8,82,94,95,79,6308
user_16030,2,78,47,73,64,53,32,88,67,21,12,39,50,12,50,46,13,2,64,1,94,21,37,93,58,81,43,31,95,38,38,16,34,38,69,89,76,59,15,90,26,67,9,1,48,29,93,100,2,45,75,24,67,62,38,47,45,20,73,35,42,81,37,83,17,61,26,49,67,23,74,48,62,94,62,6308
user_44051,37,25,33,69,97,15,88,16,97,85,22,78,33,16,35,13,16,90,29,15,7,11,27,52,90,88,12,54,78,37,95,51,44,29,5,28,11,42,39,15,70,59,38,10,50,9,69,50,50,38,61,96,55,69,77,8,20,75,2,15,87,37,55,61,45,1,81,9,95,71,62,83,52,16,22,6308
user_49564,98,40,96,18,89,49,27,92,54,95,7,27,88,62,61,65,34,8,31,88,27,15,7,61,77,35,17,36,10,27,99,11,60,18,6,54,63,30,72,35,17,32,26,69,30,22,94,99,66,58,84,76,77,97,60,31,88,49,51,50,23,47,44,86,21,65,63,73,21,12,14,35,82,74,31,6308
user_92757,14,81,61,5,17,14,89,70,48,33,52,90,27,26,80,71,18,30,25,26,24,3,35,99,56,36,91,52,92,41,30,50,26,64,48,57,62,61,93,19,98,60,77,21,24,26,59,21,96,20,6,57,76,50,48,73,96,7,76,99,72,14,45,9,61,33,50,66,27,82,41,3,18,20,96,6309
user_15281,83,57,43,71,33,82,54,26,22,2,69,49,42,12,42,12,38,79,52,6,19,81,64,1,5,31,73,3,16,18,95,58,12,65,4,69,51,31,32,78,84,2,37,47,63,95,13,8,51,77,55,93,28,15,23,43,15,65,19,38,44,43,31,55,53,87,59,11,12,34,60,9,17,10,2,6309
user_29154,93,51,38,6,21,36,56,46,53,20,8,55,58,73,19,44,28,64,7,62,68,82,34,4,47,44,49,5,58,86,83,87,57,59,60,71,100,36,80,9,75,43,25,22,23,36,61,8,86,9,23,24,20,15,47,33,85,26,32,22,41,70,94,59,76,74,16,74,82,4,49,76,58,56,90,6309
