user_id,item_21506,item_95975,item_17128,item_15353,item_98107,item_24927,item_10880,item_86912,item_32029,item_42620,item_92785,item_47631,item_87991,item_49406,item_22311,item_25058,item_57669,item_54615,item_72164,item_91571,item_85315,item_18358,item_83047,item_63796,item_91163,item_64794,item_89381,item_42619,item_31406,item_89128,item_46435,item_38612,item_6106,item_46512,item_25043,item_34723,item_29785,item_64950,item_99402,item_49898,item_13441,item_80477,item_81854,item_65030,item_94563,item_85860,item_58878,item_59553,item_5602,item_11579,groupId
user_38282,61,62,96,81,43,57,44,46,40,95,20,97,40,1,95,71,5,100,82,37,50,64,91,27,33,11,21,48,74,29,72,52,55,28,58,61,14,54,55,93,4,2,29,23,14,5,56,10,90,43,4815
user_94498,92,18,42,30,3,5,50,46,48,14,65,8,92,97,1,40,99,69,37,41,12,20,81,88,15,79,76,39,47,30,7,77,54,58,70,99,19,68,56,34,57,17,34,37,31,45,38,30,34,91,4816
user_17441,18,5,15,51,77,36,69,79,89,91,60,97,62,51,58,35,100,1,1,56,1,15,62,66,12,69,82,72,54,21,2,28,56,34,98,18,42,39,71,92,38,98,69,59,20,16,86,43,72,76,4816
user_99543,78,37,13,33,5,100,93,13,15,76,24,30,2,64,48,79,13,70,95,10,65,20,36,65,61,83,37,3,44,47,64,67,82,84,26,71,25,70,18,59,6,63,97,15,3,94,87,100,20,25,4816
user_33441,28,57,2,24,53,91,85,4,94,39,65,53,68,79,3,78,43,52,78,99,27,14,11,75,55,84,81,7,16,27,25,20,48,72,26,47,48,74,49,60,34,26,52,22,15,29,59,98,17,7,4816
user_38525,88,69,39,35,85,40,27,2,99,31,86,56,4,82,29,69,77,20,66,74,14,76,7,47,37,67,51,63,60,72,41,97,53,56,93,8,75,68,26,89,40,91,97,27,85,40,54,93,66,48,4817
user_22272,47,88,5,18,96,97,96,82,46,67,89,8,54,86,77,27,45,26,38,97,73,51,14,65,8,5,95,64,15,53,68,56,82,69,40,54,98,19,18,72,21,83,98,1,9,2,67,67,1,5,4817
user_3537,25,22,4,61,39,14,82,27,14,60,77,60,27,1,6,68,53,75,42,81,92,50,23,34,82,42,2,60,68,88,5,6,52,64,72,21,52,49,97,76,30,45,78,49,30,63,32,22,80,8,4817
user_2951,49,91,74,93,69,13,43,85,34,76,72,24,76,68,17,15,93,74,40,6,12,81,1,58,49,19,78,26,16,96,26,56,30,5,55,63,29,98,47,57,33,74,67,32,44,19,58,35,33,30,4817
user_62497,30,60,88,26,61,66,40,34,19,27,31,17,18,87,22,31,57,45,65,47,86,30,30,2,23,45,20,38,82,59,75,49,56,94,61,72,19,25,31,62,28,45,94,76,44,38,49,73,5,11,4818
user_25703,88,2,25,89,31,72,93,80,54,58,74,85,68,21,79,21,83,72,76,95,22,43,9,33,9,29,30,64,82,15,42,71,63,18,1,12,25,19,46,64,48,55,93,49,67,39,56,22,20,39,4818
user_16853,22,42,52,28,31,80,59,43,24,74,90,35,71,65,8,53,81,63,94,14,16,41,9,40,20,77,47,1,45,4,43,48,95,66,91,93,69,50,42,4,5,61,49,81,30,24,53,46,100,26,4818
user_49797,53,74,88,57,16,92,19,52,12,34,13,62,46,80,99,47,97,70,87,87,78,39,66,32,54,33,72,17,90,41,61,100,28,20,16,41,25,27,50,98,9,62,20,64,1,56,12,34,92,19,4818
user_73649,32,15,79,3,53,97,50,29,12,4,97,63,10,97,78,73,59,70,72,63,100,57,40,13,69,1,50,73,85,22,44,64,96,9,94,8,57,44,85,45,78,32,96,37,10,4,75,12,21,80,4819
user_66281,4,41,48,34,73,70,60,9,29,29,66,82,31,27,12,65,88,90,42,72,8,98,23,36,65,10,32,74,57,3,18,80,92,44,91,18,64,97,86,47,82,24,81,53,35,52,97,56,60,52,4819
user_83384,72,45,39,62,2,49,55,30,11,62,32,60,87,1,71,18,35,77,54,12,1,29,60,47,13,98,68,23,76,51,75,91,76,87,63,4,41,60,4,58,69,78,79,10,36,54,32,1,78,81,4819
user_69900,32,70,84,50,76,79,26,83,51,13,75,61,61,61,23,56,56,55,12,94,96,10,87,33,13,51,84,80,32,25,92,21,67,84,56,20,23,99,47,63,55,80,96,88,58,25,12,69,29,69,4819
user_62927,50,93,58,67,34,58,85,55,12,15,100,57,86,62,66,27,17,54,7,71,46,23,10,64,55,3,32,4,54,82,86,56,50,94,45,28,5,55,99,97,94,91,82,8,6,60,23,74,86,49,4820
user_22489,49,60,13,23,22,59,75,1,45,4,26,21,38,74,99,87,94,80,69,45,28,93,66,41,85,53,70,27,54,25,45,7,42,10,30,24,26,39,86,92,93,36,63,63,50,76,12,96,28,17,4820
user_75576,87,85,57,9,81,23,13,63,83,62,47,73,95,75,21,64,1,30,74,85,28,58,36,84,57,10,2,11,74,88,35,33,70,88,39,27,80,83,100,48,9,35,48,60,88,21,1,13,20,87,4820
user_12237,48,93,49,64,98,91,76,70,62,59,67,53,80,14,42,21,83,29,37,16,6,58,25,80,92,60,67,51,91,51,92,94,38,66,81,92,86,85,27,40,86,64,96,6,30,100,55,24,4,81,4820
user_6727,25,100,100,60,57,69,38,93,38,48,58,30,27,30,62,50,55,20,9,11,41,11,41,91,78,82,13,93,26,21,57,10,17,76,31,78,60,10,6,35,60,1,100,47,94,84,46,80,25,26,4821
user_13801,3,44,67,55,42,96,34,28,24,30,57,50,94,52,50,1,39,41,89,36,42,89,19,15,24,64,28,47,77,3,82,30,37,95,13,53,51,46,54,82,15,28,88,84,90,27,95,2,48,49,4821
user_42127,49,68,96,67,41,40,10,39,43,42,11,45,89,90,61,15,6,66,97,58,64,12,35,39,99,35,60,83,36,5,27,47,52,27,72,57,8,93,57,79,5,80,13,86,15,83,21,9,65,7,4821
user_37769,41,20,28,63,10,27,28,90,82,27,53,23,28,30,15,70,77,47,83,71,57,85,7,11,26,95,86,18,75,70,72,5,60,100,82,60,26,43,55,60,64,72,24,71,70,62,71,4,15,87,4821
user_56177,95,44,82,67,46,56,59,91,60,89,28,66,71,48,97,73,99,47,62,12,36,9,29,20,45,74,2,35,94,73,41,97,96,30,43,53,65,5,37,58,85,84,41,5,85,60,1,35,96,39,4822
user_85524,88,91,19,90,31,50,39,39,41,51,62,53,7,83,22,60,16,75,100,13,80,1,19,29,50,24,14,38,96,62,21,77,8,92,15,43,15,74,3,8,32,77,93,67,46,62,100,13,72,18,4822
user_53819,40,73,11,3,54,16,16,96,100,46,89,7,44,57,55,93,31,66,18,27,56,97,63,75,6,98,71,31,27,15,44,53,39,52,16,20,21,81,37,85,63,23,59,85,56,45,56,98,90,56,4822
user_43314,74,52,32,99,60,17,4,59,78,65,8,16,48,59,38,80,9,40,44,27,90,78,86,63,15,39,96,93,98,68,80,52,75,60,46,1,47,58,41,22,25,5,12,46,29,20,3,77,67,26,4822
user_9835,66,83,2,16,59,47,91,8,40,42,74,96,97,83,15,99,49,54,35,77,93,98,72,53,9,20,97,54,19,57,93,80,22,13,93,62,37,27,81,27,97,26,12,26,23,94,15,51,53,94,4823
user_26262,96,37,9,33,99,83,9,61,86,28,26,23,6,11,22,20,75,24,74,76,29,65,90,28,38,99,89,14,50,26,94,97,45,91,8,98,86,52,9,53,56,96,70,56,76,27,2,73,50,96,4823
user_43935,47,15,36,8,16,32,42,92,54,93,26,80,47,35,46,22,23,97,82,18,39,6,37,81,1,84,14,67,75,73,87,3,63,14,32,99,78,83,17,85,11,41,84,13,60,100,27,68,46,14,4823
user_1928,48,89,21,96,94,87,33,43,28,77,73,37,91,1,50,37,9,61,29,70,34,75,73,29,11,84,27,34,40,5,83,78,77,91,95,22,21,19,88,94,19,24,92,95,98,41,21,89,39,85,4823
user_92137,58,89,86,45,3,29,47,61,58,85,71,49,17,35,29,81,42,21,62,48,94,30,25,71,62,86,38,57,35,87,51,14,100,67,19,15,47,94,78,95,85,5,43,55,78,96,18,60,45,68,4824
user_38987,8,4,94,86,75,88,59,97,26,38,48,9,14,55,80,2,94,2,77,23,76,36,48,38,63,16,65,18,20,60,23,33,83,50,42,96,75,45,91,87,13,5,50,42,64,34,36,70,32,96,4824
user_69836,79,44,39,13,5,76,25,52,27,35,31,99,57,8,65,47,94,15,81,58,11,64,25,74,87,47,28,30,83,6,5,100,5,75,80,16,11,91,12,44,19,32,87,1,45,34,40,35,59,96,4824
user_60985,50,99,16,5,73,44,97,5,58,66,69,90,88,63,81,9,27,95,60,1,71,12,23,61,78,65,35,76,11,70,7,21,12,41,63,29,76,71,15,35,89,9,92,39,9,3,34,60,49,62,4824
user_30119,5,42,35,67,76,9,44,80,44,89,97,94,43,21,78,91,69,69,37,83,14,99,64,62,23,1,27,38,87,58,76,53,86,32,87,94,83,76,61,87,55,88,47,37,34,74,24,77,18,87,4825
user_44726,95,46,19,100,39,22,79,86,10,98,63,98,37,21,2,47,99,25,9,98,58,19,17,93,88,94,78,52,3,46,95,6,23,26,40,100,83,24,15,92,15,6,88,95,73,46,46,25,17,50,4825
user_90109,100,67,97,30,56,82,37,47,75,91,100,7,56,5,48,21,82,73,33,87,27,16,33,99,44,22,56,82,69,37,6,48,48,17,77,79,86,47,53,67,67,47,73,39,94,36,42,10,77,78,4825
user_67177,63,15,52,55,53,92,94,82,13,26,78,94,28,86,24,89,34,70,33,72,7,17,49,79,44,79,87,35,14,50,37,74,93,1,99,71,81,70,73,60,52,64,59,71,95,48,61,54,18,33,4825
user_60567,59,20,49,32,11,70,91,39,17,17,28,2,42,39,90,38,41,82,60,97,84,63,46,50,49,72,70,41,7,85,50,42,47,73,92,76,71,28,42,18,90,61,69,24,10,77,29,71,97,91,4826
user_9510,7,81,4,29,18,38,17,98,96,41,36,57,48,92,99,41,71,90,26,77,44,25,76,92,12,89,31,26,27,65,91,97,50,63,12,88,34,40,73,24,53,74,70,46,100,48,72,63,14,75,4826
user_13909,12,7,6,42,9,28,44,8,90,93,45,24,51,26,50,6,83,84,68,34,45,93,18,54,42,42,4,98,62,56,64,43,36,85,27,5,77,83,51,10,7,77,17,22,58,53,1,9,81,60,4826
user_49394,1,52,96,82,7,80,71,46,6,68,39,6,25,58,49,83,23,63,53,99,63,60,99,17,75,96,42,90,68,21,85,62,60,26,11,53,8,5,78,42,30,28,82,47,27,95,4,41,47,1,4826
user_69189,44,25,42,51,4,69,2,66,60,87,15,15,100,77,28,11,82,11,66,63,66,81,2,82,35,36,1,77,11,65,81,24,1,29,80,4,19,77,95,92,37,88,64,74,43,25,52,80,79,9,4827
user_70170,78,75,86,48,30,89,77,59,38,21,78,48,2,56,1,7,73,94,74,98,11,4,85,79,82,18,46,21,5,66,89,59,57,19,8,41,1,6,72,29,5,7,24,7,51,95,65,95,70,75,4827
user_18173,91,44,90,76,63,93,87,1,26,87,26,28,72,59,4,54,3,77,20,14,3,79,89,16,97,57,56,27,68,86,56,91,44,96,88,87,33,32,38,58,96,8,94,6,53,63,25,96,84,23,4827
user_49094,36,82,56,79,76,16,63,86,24,60,48,99,7,34,96,65,65,6,63,69,68,16,87,28,13,84,10,98,19,7,58,14,45,33,25,15,48,1,3,82,80,32,50,86,65,63,27,66,18,54,4827
user_35605,37,53,82,35,89,13,31,9,33,98,33,30,35,76,37,76,15,26,1,17,83,46,4,92,73,48,43,2,86,88,74,21,77,56,25,56,38,28,83,7,52,29,82,46,35,7,23,18,33,88,4828
user_75305,24,17,51,60,69,46,59,18,77,65,92,78,4,3,13,27,62,70,82,54,43,54,47,58,73,26,93,68,70,44,68,89,79,7,48,62,98,26,86,100,29,76,76,24,21,87,80,18,80,82,4828
user_17916,99,42,91,95,39,13,11,68,30,53,77,94,74,96,27,65,93,66,88,35,68,77,3,2,80,12,90,91,100,85,77,17,38,1,42,36,15,38,48,63,59,71,81,46,5,47,26,66,29,96,4828
user_51849,84,60,91,81,15,27,58,99,72,94,28,94,30,81,16,71,54,58,66,78,3,63,93,73,69,67,57,53,15,94,75,20,88,98,59,92,93,48,80,63,24,7,95,12,59,21,31,78,33,41,4828
user_24031,52,38,62,84,38,74,27,20,74,14,6,89,23,84,40,54,26,97,86,68,43,6,39,14,97,49,24,34,80,64,79,2,29,60,67,97,93,78,5,83,15,55,31,97,94,23,76,50,77,80,4829
user_29339,16,68,58,41,60,68,29,98,15,45,99,49,69,60,20,97,74,34,64,35,61,93,19,65,10,81,87,58,68,82,88,89,95,79,36,38,12,73,100,90,82,58,66,75,61,54,82,96,8,96,4829
user_32355,64,33,58,91,57,35,22,24,57,82,40,8,67,59,67,72,27,25,24,76,85,45,98,32,27,84,47,82,19,2,17,11,3,39,52,90,70,35,32,65,74,92,22,7,4,99,53,73,18,50,4829
user_28215,17,76,66,56,52,70,52,73,78,96,88,51,99,83,60,88,7,24,90,32,96,43,64,61,41,23,61,3,58,55,52,69,13,8,90,66,45,94,32,25,85,56,31,46,3,13,11,52,9,46,4829
user_93430,88,26,1,79,87,40,34,1,18,67,72,37,95,30,89,100,26,3,78,33,35,39,25,6,52,76,83,49,63,73,10,47,18,84,47,18,4,55,27,89,29,72,48,4,96,1,86,63,54,91,4830
user_94430,57,42,98,47,22,60,93,11,25,51,9,59,34,35,64,31,97,62,12,88,3,66,8,82,36,66,4,47,45,61,68,83,2,30,60,49,56,1,52,49,66,84,84,72,50,83,48,32,77,85,4830
user_97602,62,20,73,72,93,44,88,74,31,71,23,57,82,33,2,38,51,64,80,22,52,39,98,79,76,91,71,47,66,95,54,18,95,53,15,21,63,53,35,21,46,65,52,35,100,48,17,20,74,9,4830
user_29555,32,70,88,73,83,44,52,13,77,71,80,81,14,13,41,13,25,64,25,38,13,59,1,40,61,12,20,78,66,15,6,24,70,69,51,78,86,63,89,37,41,86,11,38,55,8,75,7,42,8,4830
user_69217,51,74,65,62,44,57,56,65,35,37,31,9,77,19,100,18,7,83,84,93,52,4,19,48,87,58,40,94,34,46,12,34,66,85,12,61,99,46,26,23,22,69,61,38,83,64,56,67,61,59,4831
user_99719,39,6,56,43,93,4,8,6,79,59,100,34,39,61,76,27,28,8,99,83,84,61,86,66,48,26,59,37,99,95,32,47,9,31,46,55,20,70,49,20,47,38,2,32,79,35,7,87,61,21,4831
user_77826,74,7,27,87,38,56,94,47,79,53,26,89,88,33,77,64,12,97,23,67,79,9,72,12,11,23,43,82,24,3,75,52,89,25,49,100,34,17,22,6,61,42,19,67,34,33,14,36,32,48,4831
user_55733,55,63,17,30,50,74,71,93,86,4,88,18,6,52,28,13,68,68,51,93,97,56,38,56,91,19,46,99,34,44,93,20,5,80,11,33,76,100,5,13,81,15,22,15,57,1,92,100,12,31,4831
user_72287,52,58,64,17,87,17,73,7,70,44,57,31,25,83,28,36,42,11,71,62,27,6,44,70,8,8,91,26,89,38,18,77,62,43,92,56,20,42,51,2,6,73,59,19,91,31,70,15,78,82,4832
user_91486,52,49,98,6,17,92,48,44,74,34,10,16,9,64,28,31,22,25,73,31,72,92,7,92,98,1,100,96,87,56,74,57,51,60,41,14,96,3,87,98,61,85,46,85,33,6,92,34,26,96,4832
user_18687,42,14,24,93,43,80,42,47,22,99,88,52,80,16,37,4,18,72,82,72,79,78,31,36,44,52,15,47,3,62,76,92,77,75,28,41,71,65,42,10,70,34,78,91,40,33,43,40,31,36,4832
user_75910,72,26,11,20,44,51,43,54,79,28,99,19,87,22,7,29,47,43,11,57,49,4,90,78,100,48,98,77,66,2,39,47,28,37,19,44,96,56,98,39,58,96,9,99,42,65,75,38,69,32,4832
user_36486,96,39,8,93,89,35,33,15,18,76,100,45,77,86,27,95,53,45,20,59,37,43,62,10,71,51,95,30,60,54,72,40,30,89,69,93,66,59,53,69,6,77,83,82,41,1,24,41,12,98,4833
user_8879,86,32,7,27,90,14,10,71,77,81,62,35,10,21,66,14,88,11,72,37,65,30,22,16,54,43,67,25,26,70,41,36,42,46,48,68,56,72,27,3,22,3,52,19,7,45,21,68,46,63,4833
user_42477,19,63,22,29,91,52,69,88,7,87,57,24,76,65,55,48,23,19,49,44,1,74,89,62,52,73,61,52,64,54,69,30,1,40,24,76,16,58,49,40,15,44,19,54,57,29,99,93,82,19,4833
user_92853,87,36,64,30,69,99,33,66,47,66,45,22,90,45,4,81,58,6,18,94,22,34,100,60,57,87,56,93,85,68,22,85,56,50,64,91,5,6,24,31,49,88,15,45,62,51,2,39,70,85,4833
user_7995,58,66,33,44,93,3,68,96,13,82,85,82,29,43,10,38,26,22,94,29,8,16,15,45,55,93,81,61,80,19,58,28,46,31,58,94,54,58,40,72,80,73,18,51,49,80,90,76,57,48,4834
user_68262,30,33,36,9,75,37,79,89,43,12,87,68,9,84,12,6,11,35,96,84,23,97,94,13,27,77,6,56,57,35,42,26,17,53,2,58,82,86,35,29,96,96,50,66,8,3,45,48,27,41,4834
user_64568,74,40,54,65,48,34,92,24,22,45,88,33,58,96,81,49,55,11,20,94,40,51,63,22,12,54,15,87,58,83,86,64,35,86,57,67,78,15,56,67,28,60,33,11,54,78,8,100,5,58,4834
user_44913,6,71,35,72,1,10,52,14,69,61,52,65,24,75,3,57,98,38,81,20,34,42,58,97,91,43,48,89,28,85,39,23,78,80,49,80,40,77,29,6,57,33,63,2,66,14,23,89,96,77,4834
user_4772,78,9,24,58,31,34,23,26,35,51,98,47,54,61,67,25,67,95,8,2,89,85,50,90,77,41,63,2,73,25,64,49,22,86,30,90,53,83,90,88,26,100,60,69,72,22,11,85,74,74,4835
user_72939,53,7,6,40,89,59,5,67,32,47,82,8,83,56,74,18,23,94,80,46,6,71,6,69,89,25,84,50,33,22,47,37,56,73,85,96,75,17,29,70,43,76,39,60,94,34,32,85,22,89,4835
user_37199,56,63,94,87,47,33,92,38,2,71,60,10,38,87,75,26,92,20,11,37,74,83,81,20,25,88,15,98,90,52,96,43,33,9,39,69,14,92,93,59,47,16,1,28,5,65,54,95,28,91,4835
user_73286,40,7,10,89,10,75,71,44,50,95,33,50,76,95,75,77,91,86,32,89,74,80,100,42,73,50,77,31,26,89,27,80,44,51,69,44,22,29,85,62,26,59,68,86,34,83,49,14,24,91,4835
user_67431,3,48,45,60,78,27,15,19,93,68,95,55,10,12,38,8,85,51,7,70,77,1,20,75,28,54,29,81,67,16,15,27,58,58,72,53,34,82,17,57,74,77,85,39,78,82,68,69,17,26,4836
user_54656,96,1,70,54,13,94,45,63,5,97,67,39,87,13,73,44,64,27,86,82,99,99,76,73,72,82,75,24,6,47,64,10,77,62,34,15,51,41,47,67,49,91,4,54,82,83,87,15,87,58,4836
user_26439,75,33,36,100,24,88,10,44,23,79,97,78,81,90,38,31,66,52,64,21,3,22,58,22,94,55,94,1,2,44,93,89,95,60,54,20,38,49,19,56,43,92,24,78,52,70,47,72,92,7,4836
user_17438,51,57,25,55,71,4,44,63,17,6,29,68,37,23,99,99,28,72,3,83,31,78,66,54,47,83,62,41,67,40,55,52,5,28,31,7,98,47,61,73,4,27,52,87,13,3,49,34,9,19,4836
user_50670,88,44,92,26,46,89,98,83,87,86,64,42,23,36,18,60,36,51,14,6,17,85,31,80,71,66,35,29,41,71,90,73,19,39,32,23,68,56,53,76,23,67,43,92,57,4,24,94,23,25,4837
user_35343,61,21,85,43,54,65,55,41,8,21,78,48,90,98,14,55,41,63,33,51,38,51,33,74,46,88,26,75,94,2,57,23,61,2,7,30,73,87,40,18,35,47,76,51,59,74,58,34,27,77,4837
user_6395,4,78,33,63,14,63,87,47,16,84,44,46,33,26,9,56,17,49,10,18,50,68,56,61,85,63,90,2,37,1,44,4,71,88,19,49,72,54,94,90,25,92,46,53,37,76,16,52,41,28,4837
user_52149,100,26,73,64,55,76,99,63,38,19,97,80,98,18,29,58,9,52,13,70,50,38,1,43,16,90,92,42,83,1,4,51,24,36,4,68,17,21,79,86,29,41,57,9,54,89,98,18,67,57,4837
user_10925,21,75,32,55,31,2,70,18,68,89,57,17,56,28,55,26,44,88,67,66,86,41,17,86,13,8,18,15,75,34,63,18,10,2,57,35,51,86,67,94,6,25,39,82,71,26,4,3,47,69,4838
user_11110,45,54,60,85,98,87,69,30,52,27,38,91,22,50,33,37,39,62,74,86,89,76,92,74,45,47,15,90,51,76,59,78,89,12,25,86,61,61,96,18,11,57,62,8,74,6,100,34,91,93,4838
user_59520,18,29,31,74,26,16,54,15,21,46,82,6,71,92,7,96,87,6,57,97,25,91,68,53,40,77,1,54,38,29,97,68,43,34,9,63,48,68,75,72,88,48,90,76,100,49,39,91,8,1,4838
user_3862,38,21,46,15,90,15,81,2,26,50,38,43,81,73,93,99,66,42,7,66,18,86,57,51,22,56,72,97,11,84,96,78,92,58,81,29,12,73,25,55,52,75,92,11,12,2,76,38,87,91,4838
user_97963,7,65,6,99,67,69,95,81,20,68,64,1,99,61,37,96,11,74,36,92,64,90,91,93,6,90,76,63,60,15,11,18,82,32,18,27,91,31,27,60,5,37,6,45,7,96,10,97,76,40,4839
user_44298,97,58,86,69,26,45,91,5,74,48,29,64,73,100,75,64,31,96,72,6,89,3,40,49,68,92,54,83,73,21,53,30,32,33,37,32,4,91,58,74,40,54,88,61,8,13,49,54,19,25,4839
user_84118,61,9,1,33,93,41,22,45,86,26,57,26,10,80,75,18,11,72,21,67,21,90,19,65,52,29,10,7,84,93,60,37,76,10,15,85,40,57,82,9,62,81,76,41,57,22,17,43,89,67,4839
user_65012,13,52,80,51,58,9,74,58,38,13,67,77,60,7,100,55,46,52,5,13,45,39,57,60,31,59,23,71,91,59,44,80,85,99,51,21,98,61,85,47,45,89,10,74,51,32,96,27,52,71,4839
user_19260,19,35,86,58,31,17,28,12,69,30,40,18,62,68,66,52,66,55,16,100,51,19,9,32,21,14,69,11,8,8,48,37,76,34,5,78,75,8,32,71,57,21,79,4,100,56,65,57,17,33,4840
user_71831,73,71,11,19,3,71,13,18,2,86,57,98,14,89,18,83,18,76,60,17,54,45,90,76,33,12,95,69,14,74,16,79,3,60,9,56,82,46,33,34,39,78,71,29,45,39,7,39,32,30,4840
user_40034,91,44,67,37,72,75,73,48,29,97,29,83,30,55,93,59,19,74,30,15,55,46,12,72,20,90,45,88,73,82,87,85,7,58,48,73,26,55,73,66,23,3,10,84,60,62,51,89,13,32,4840
user_28606,24,95,15,48,13,15,99,65,79,56,18,4,71,55,70,2,68,65,42,2,56,50,56,80,44,92,92,87,39,66,24,2,54,13,93,60,11,17,72,87,100,20,29,63,10,87,29,59,1,90,4840
user_28804,47,76,85,20,91,6,25,7,91,2,89,41,92,16,8,30,29,57,46,86,4,79,78,25,20,5,12,5,52,35,21,9,26,97,67,49,34,95,88,33,76,23,97,14,63,8,28,75,50,27,4841
user_44805,26,99,71,96,18,90,16,7,52,64,34,88,36,89,54,78,47,93,49,99,74,27,1,86,94,45,62,56,39,78,25,26,64,6,91,85,49,35,6,57,60,8,46,96,40,63,85,97,56,20,4841
user_55692,57,8,17,41,3,54,76,52,57,67,51,67,27,26,51,70,100,28,34,82,99,56,86,42,12,14,94,50,12,85,89,35,68,70,89,68,80,77,83,54,54,26,23,62,81,95,47,76,33,52,4841
user_82742,9,42,81,13,81,81,66,84,41,99,53,44,88,53,24,85,92,11,61,55,55,2,87,59,15,50,64,68,33,8,55,31,55,23,60,20,65,8,29,61,30,91,3,4,54,87,88,23,5,39,4841
user_88897,62,11,89,32,19,26,56,32,56,12,50,3,78,6,91,74,10,71,30,36,46,31,12,25,68,91,22,97,69,55,81,58,8,75,58,99,53,92,4,54,50,35,54,78,3,21,46,29,82,39,4842
user_6005,32,95,44,72,79,24,77,8,20,95,34,11,74,96,73,62,95,37,98,45,14,28,14,1,79,59,3,79,20,3,84,40,97,55,5,91,15,32,53,93,79,45,41,6,77,15,94,74,52,95,4842
user_79096,72,100,63,91,55,3,13,12,66,12,20,38,4,93,66,81,74,24,32,11,21,51,76,43,49,60,78,62,9,92,84,25,36,75,71,92,21,40,26,27,87,24,65,56,54,33,51,96,59,91,4842
user_86446,44,52,12,83,90,78,45,70,7,81,47,28,63,42,77,42,37,22,31,61,17,69,31,7,18,73,30,75,74,93,80,30,24,82,7,65,56,39,38,68,89,66,15,36,43,51,11,3,25,73,4842
user_98105,13,98,42,58,57,82,70,94,46,22,7,71,80,87,95,51,75,24,76,60,26,61,80,14,42,58,12,12,81,81,91,11,16,41,86,27,21,6,11,48,30,4,94,34,25,6,70,56,53,85,4843
user_10359,55,63,60,70,85,94,80,51,6,63,59,53,12,40,3,40,43,33,66,60,67,91,5,85,89,33,73,51,67,15,58,8,78,36,65,86,36,89,94,81,88,37,4,72,85,60,45,16,54,28,4843
user_70456,44,88,13,86,43,53,3,43,13,35,20,55,96,14,34,49,77,44,89,26,4,10,51,81,19,20,80,81,16,29,28,16,20,29,58,4,24,57,4,18,38,44,93,41,37,51,21,34,12,83,4843
user_86764,8,9,36,20,63,73,5,20,66,4,82,5,26,22,14,52,17,65,79,27,5,2,52,14,7,34,67,40,86,50,7,21,56,38,6,86,36,13,100,76,64,11,85,38,3,84,73,77,85,66,4843
user_90183,42,43,47,51,92,12,84,93,54,71,35,58,30,43,74,29,85,72,3,25,36,89,34,86,59,35,29,43,87,51,17,15,68,32,46,75,82,79,1,65,71,37,22,67,32,17,60,11,8,30,4844
user_77235,55,11,26,93,14,20,81,74,88,17,88,85,46,44,97,91,2,50,12,20,98,79,78,100,25,65,9,86,44,79,98,5,17,27,33,16,79,64,49,65,14,90,53,22,46,6,63,82,33,57,4844
user_36866,90,27,93,96,79,20,35,25,64,6,74,46,41,47,64,38,89,30,89,77,61,54,92,72,34,55,35,20,73,50,28,42,11,26,93,3,2,41,90,30,55,67,98,48,7,8,32,10,27,67,4844
user_88957,39,18,28,81,47,98,72,96,28,94,37,3,3,71,81,73,60,54,43,74,73,72,9,18,52,18,88,99,43,8,78,14,50,91,49,46,38,65,97,15,15,48,29,40,99,49,19,59,77,43,4844
user_96268,55,74,80,66,8,22,2,66,82,22,87,49,26,38,1,21,41,71,34,24,48,92,85,64,17,87,70,59,41,55,97,16,22,34,39,7,19,54,72,51,51,75,32,99,97,46,64,77,87,14,4845
user_49295,19,49,81,59,62,62,77,17,69,83,73,75,85,37,1,44,91,83,93,78,67,35,33,43,2,79,51,48,59,62,46,6,75,59,27,11,2,99,40,55,48,60,45,93,31,61,18,5,10,26,4845
user_4009,57,42,53,42,33,99,16,42,26,80,24,99,56,64,46,96,6,68,30,3,82,41,23,60,14,19,41,48,53,83,52,65,38,23,18,8,15,92,29,1,64,33,97,52,61,45,39,28,27,33,4845
user_47001,28,20,32,87,31,75,74,27,98,96,1,25,40,90,10,39,63,66,47,79,66,91,95,80,80,70,29,15,74,36,17,2,74,12,74,84,30,18,100,45,12,72,54,55,78,43,73,32,41,67,4845
user_21264,28,99,13,10,64,58,46,24,80,25,55,37,35,7,65,5,67,22,75,76,57,56,59,26,87,77,74,22,68,73,20,62,69,9,33,35,85,61,47,66,66,44,26,66,75,65,18,18,45,62,4846
user_26703,57,7,12,41,3,34,72,90,13,30,26,63,68,15,37,1,68,30,72,45,18,83,44,54,83,23,25,23,27,76,9,27,79,40,89,13,76,19,52,55,14,27,86,57,11,87,24,20,75,9,4846
user_41071,65,96,2,8,59,59,7,47,76,68,17,79,91,25,97,71,59,83,57,10,63,14,51,36,39,34,31,82,95,21,10,58,19,86,50,15,98,88,71,33,81,71,14,69,85,30,64,28,19,53,4846
user_72152,28,1,7,50,29,39,14,59,11,4,9,29,14,85,6,93,76,44,100,10,76,90,11,23,48,17,55,66,18,31,65,32,95,6,46,93,82,5,34,18,25,49,39,44,32,82,37,1,19,93,4846
user_66370,98,92,66,23,84,84,65,37,25,83,35,38,72,11,93,58,93,12,39,18,63,57,22,84,62,39,75,3,49,18,23,68,69,36,87,37,92,14,69,35,86,75,75,79,6,43,76,58,42,84,4847
user_40586,86,51,29,35,65,55,43,68,30,83,73,7,23,21,28,73,85,53,31,65,20,68,92,86,79,92,75,67,43,73,47,44,67,56,66,71,3,82,26,14,21,24,55,16,44,76,4,20,9,57,4847
