groupId,group_size,vector_llama,vector_mistral,vector_gemma,vector_phi,vector_ADD,vector_MPL,vector_LMS,vector_APP,vector_random
5249,4,"[67012, 82962, 35508, 47530, 75776, 47612, 41330, 5931, 4752, 32805]","[35983, 47612, 75776, 36967, 36878, 80552, 2173, 39238, 75516, 37966]","[47530, 3535, 47612, 21333, 35983, 4752, 9115, 55990, 41330, 2173]","[67012, 47530, 35508, 21333, 55103, 16111, 91364, 75516, 41330, 51341]","[47530, 35508, 21333, 51576, 41330, 47612, 67012, 51341, 37966, 42375]","[35508, 94019, 21333, 75776, 82962, 27769, 67012, 51664, 47612, 15051]","[47530, 51576, 35508, 21333, 51341, 41330, 37966, 47612, 2649, 55103]","[51576, 51341, 21333, 35508, 37966, 41330, 47530, 17602, 85470, 27769]","[47530, 55103, 63336, 29964, 50786, 13193, 26663, 25125, 16111, 39238]"
5250,4,"[2649, 29964, 94019, 81206, 5931, 75516, 36878, 59952, 90364, 55080]","[4752, 39238, 11624, 59952, 13193, 25125, 55990, 90364, 4403, 80552]","[4752, 90364, 35983, 47612, 59952, 11624, 90364, 4752, 35983, 47612]","[2649, 24690, 58379, 23106, 4752, 5931, 29964, 55080, 47239, 18154]","[24690, 11624, 39238, 81206, 59952, 29964, 90364, 55080, 4752, 51341]","[4752, 75776, 23106, 20066, 2649, 11624, 58379, 24690, 81206, 51341]","[24690, 59952, 39238, 11624, 47530, 17602, 55080, 51341, 81206, 66219]","[24690, 18154, 39238, 20066, 44580, 47530, 15051, 55080, 29964, 75776]","[75776, 6557, 6453, 51664, 82962, 80552, 71463, 73848, 4403, 63336]"
5251,4,"[79785, 82962, 46658, 75516, 50786, 66219, 63336, 55103, 17602, 5931]","[35983, 75516, 2173, 39238, 4752, 62344, 47530, 61135, 37966, 9115]","[75516, 90364, 4752, 37966, 11624, 9390, 59952, 13193, 61135, 25125]","[82962, 75516, 2649, 58398, 20066, 35508, 4752, 16359, 37966, 21333]","[82962, 75516, 4403, 46658, 35508, 62344, 2649, 79785, 51341, 50786]","[82962, 42378, 78408, 47530, 35508, 9390, 41888, 16359, 17602, 75516]","[82962, 79785, 50786, 75516, 4403, 62344, 46658, 51341, 2649, 39238]","[50786, 79785, 82962, 47530, 75516, 94019, 51341, 58379, 39238, 2173]","[27769, 9115, 2173, 58379, 9390, 63336, 41888, 90364, 29964, 61135]"
5252,4,"[27769, 82962, 20066, 6453, 79785, 71463, 66219, 55103, 46658, 51664]","[59952, 35983, 61135, 75776, 4752, 55990, 90364, 28867, 41888, 13193]","[90364, 59952, 15051, 55990, 35983, 4752, 36878, 51664, 41888, 9390]","[27769, 82962, 20066, 55103, 29964, 79785, 71463, 66219, 63336, 55990]","[20066, 59952, 79785, 82962, 75776, 55990, 35508, 90364, 27769, 51664]","[59952, 90364, 44580, 73848, 61135, 20066, 63336, 35508, 51664, 27769]","[20066, 59952, 75776, 41888, 79785, 80552, 11624, 16111, 25125, 55103]","[20066, 51576, 75776, 6453, 90364, 55990, 59952, 79785, 55103, 27769]","[23106, 90364, 13201, 58398, 80552, 71463, 79785, 21333, 66219, 6557]"
5253,4,"[27769, 79785, 67012, 2649, 73848, 81206, 90598, 16111, 5931, 36878]","[36878, 9115, 21333, 13193, 59952, 47612, 37966, 41888, 28867, 51664]","[36878, 9115, 13193, 59952, 36878, 90364, 58398, 41888, 51664, 47612]","[27769, 2649, 79785, 90598, 23106, 5931, 36878, 39238, 75516, 13193]","[36878, 5931, 27769, 47612, 13193, 39238, 81206, 9115, 59952, 90364]","[2649, 59952, 55080, 13193, 58379, 79785, 39238, 4752, 36878, 9115]","[36878, 47612, 5931, 90364, 58398, 81206, 55990, 47530, 67012, 59952]","[36878, 51664, 90364, 27769, 47612, 51576, 39238, 47530, 13193, 62344]","[16111, 24690, 11624, 51341, 47530, 32805, 81206, 2649, 41888, 62344]"
5254,4,"[2649, 79785, 6557, 13201, 26663, 31852, 71463, 82962, 58379, 85470]","[28867, 39238, 51664, 37966, 90364, 59952, 11624, 25125, 55990, 4403]","[90364, 28867, 47612, 39238, 42378, 55990, 15051, 47530, 36878, 36967]","[2649, 85470, 28867, 37966, 39238, 90598, 81206, 50786, 51341, 24690]","[28867, 2649, 81206, 4752, 42378, 25125, 90364, 39238, 11624, 79785]","[2649, 90364, 16111, 51341, 46658, 11624, 39238, 35508, 59952, 47530]","[25125, 42378, 90364, 81206, 2173, 6557, 28867, 9115, 2649, 4403]","[25125, 4752, 42378, 47530, 81206, 35508, 11624, 2649, 59952, 79785]","[13193, 21333, 55103, 15051, 16798, 47612, 75776, 51576, 46658, 25125]"
5255,4,"[2649, 50786, 75516, 9390, 90364, 42375, 16111, 41330, 32805, 78408]","[9390, 55990, 75776, 15051, 42378, 61135, 75516, 36967, 36878, 90364]","[9390, 47530, 36878, 90964, 35983, 41330, 75516, 32805, 47612, 59952]","[50786, 75516, 41330, 90364, 16111, 55080, 4752, 55103, 58398, 71463]","[90364, 9390, 2649, 50786, 47530, 41330, 15051, 27769, 29964, 16111]","[63336, 47239, 50786, 90364, 75516, 41330, 2649, 36878, 55080, 37966]","[9390, 90364, 2649, 29964, 50786, 15051, 47530, 27769, 46658, 41330]","[2649, 90364, 9390, 47530, 39238, 55103, 29964, 50786, 26663, 75516]","[80552, 13201, 44838, 42378, 85470, 35983, 58379, 17602, 50786, 5931]"
5256,4,"[67012, 73848, 29964, 90598, 42375, 75516, 36878, 51664, 5931, 94019]","[36967, 42378, 51664, 75776, 2173, 39238, 80552, 75516, 36878, 47612]","[90364, 47612, 36967, 51664, 35983, 75776, 61135, 42378, 15051, 47530]","[31852, 23106, 63336, 47612, 79785, 90598, 58398, 66219, 75516, 82377]","[31852, 47612, 36967, 29964, 5931, 42378, 82962, 79785, 67012, 90364]","[73848, 17602, 35983, 39238, 47612, 35508, 90364, 82962, 23106, 31852]","[79785, 42375, 82962, 36967, 85470, 5931, 31852, 75516, 20066, 47612]","[23106, 90598, 47612, 42378, 63336, 29964, 32805, 31852, 5931, 67012]","[63336, 84452, 41330, 47239, 75516, 55080, 42375, 2173, 73848, 55990]"
5257,4,"[79785, 2649, 67012, 29964, 42375, 75516, 36878, 50786, 23106, 35983]","[47612, 35983, 75776, 36878, 28867, 37966, 13193, 55990, 90364, 4403]","[47612, 37966, 36878, 47530, 35983, 75776, 55990, 90364, 4752, 28867]","[47612, 79785, 29964, 50786, 75776, 2649, 23106, 81352, 2173, 41330]","[18154, 90364, 2649, 41330, 75776, 50786, 79785, 25125, 23106, 29964]","[47612, 55103, 90364, 6557, 51341, 13193, 75776, 29964, 81206, 2649]","[18154, 79785, 13193, 23106, 2173, 75516, 90364, 67012, 41330, 50786]","[18154, 50786, 78408, 55080, 2173, 41330, 47612, 2649, 75776, 79785]","[31852, 78408, 84452, 41888, 75776, 79785, 6557, 50786, 29964, 16798]"
5258,4,"[31852, 42375, 94019, 73848, 24690, 16111, 17602, 84452, 61135, 46658]","[35983, 75776, 2173, 47612, 36967, 51664, 28867, 41888, 9115, 55990]","[42378, 41888, 51664, 36878, 11624, 35983, 47530, 42378, 51664, 35983]","[94019, 42375, 24690, 17602, 84452, 61135, 41888, 11624, 55990, 42378]","[94019, 17602, 84452, 46658, 61135, 31852, 16111, 24690, 44580, 35983]","[11624, 42378, 35508, 28867, 61135, 46658, 41888, 25125, 90598, 36878]","[94019, 16111, 35983, 31852, 17602, 55080, 44838, 61135, 46658, 66219]","[17602, 55080, 2173, 84452, 16359, 36878, 82177, 16111, 44580, 24690]","[82962, 79785, 35983, 15051, 55080, 2173, 20066, 4403, 26663, 42378]"
5259,4,"[2649, 42375, 20066, 61135, 32805, 75516, 37966, 59952, 55990, 90598]","[51664, 37966, 28867, 36967, 36878, 82177, 51664, 37966, 28867, 36967]","[42378, 61135, 9115, 32805, 55990, 42378, 35983, 47612, 80552, 2173]","[61135, 42375, 2649, 79785, 20066, 32805, 41330, 55080, 90598, 13201]","[20066, 2649, 61135, 15051, 82962, 32805, 39238, 41330, 55990, 42378]","[42375, 35983, 51341, 29964, 55990, 61135, 42378, 80552, 2649, 94019]","[20066, 15051, 39238, 9390, 55990, 80552, 82962, 41330, 24690, 79785]","[15051, 20066, 61135, 41330, 42378, 55103, 21333, 58379, 32805, 47612]","[73848, 20066, 80552, 37966, 42375, 13193, 58379, 29964, 24690, 2649]"
5260,4,"[6557, 29964, 50786, 55080, 71463, 82962, 20066, 51341, 55103, 63336]","[5931, 4752, 62344, 47530, 15051, 42378, 61135, 75776, 35983, 47612]","[41330, 42378, 47612, 55990, 90364, 4403, 41888, 9115, 36878, 59952]","[6557, 29964, 71463, 82962, 55080, 50786, 51576, 42378, 61135, 9115]","[29964, 71463, 50786, 51576, 55103, 46658, 82962, 6557, 51341, 42378]","[80552, 21333, 4403, 9115, 6557, 61135, 50786, 51576, 20066, 55080]","[29964, 71463, 67012, 82962, 55103, 5931, 24690, 11624, 50786, 35983]","[29964, 71463, 24690, 31852, 47530, 85470, 42378, 55103, 75776, 46658]","[66219, 84452, 58398, 47530, 42375, 24690, 2173, 35983, 55080, 51664]"
5261,4,"[79785, 24690, 35508, 78408, 66219, 50786, 36967, 37966, 13193, 94019]","[35983, 47612, 80552, 36967, 36878, 82177, 51664, 37966, 41888, 9115]","[35983, 47530, 37966, 36967, 84452, 5931, 13193, 47530, 36878, 80552]","[24690, 58379, 55080, 79785, 71463, 29964, 47530, 35508, 35983, 78408]","[79785, 24690, 35983, 35508, 47530, 21333, 37966, 94019, 78408, 80552]","[20066, 21333, 47239, 24690, 71463, 35983, 75516, 23106, 79785, 84452]","[79785, 35508, 24690, 35983, 47530, 36878, 2173, 37966, 94019, 21333]","[35983, 35508, 79785, 24690, 47530, 36967, 66219, 50786, 51576, 94019]","[28867, 84452, 51341, 4752, 51576, 6557, 25125, 24690, 55103, 20066]"
5262,4,"[79785, 51341, 94019, 75516, 42375, 66219, 78408, 44838, 51664, 5931]","[58398, 75776, 2173, 4752, 35983, 80552, 36967, 51664, 37966, 11624]","[4752, 58398, 15051, 75776, 42378, 51664, 36878, 9390, 55990, 4403]","[63336, 84452, 75516, 51664, 47239, 71463, 90598, 55080, 58398, 79785]","[84452, 75776, 51341, 94019, 90598, 51664, 44838, 26663, 75516, 25125]","[55080, 75516, 58398, 51341, 84452, 16359, 63336, 44838, 27769, 75776]","[75776, 50786, 90598, 84452, 47239, 51341, 79785, 31852, 51664, 55990]","[51664, 26663, 51341, 37966, 94019, 44838, 75516, 27769, 90598, 11624]","[28867, 47530, 71463, 4403, 39238, 75516, 6557, 26663, 66219, 41888]"
5263,4,"[27769, 79785, 82962, 2649, 73848, 46658, 47530, 80552, 2173, 75516]","[80552, 47612, 39238, 2173, 51664, 37966, 41888, 9390, 25125, 90364]","[4752, 84452, 32805, 47612, 80552, 47530, 15051, 42378, 61135, 59952]","[18154, 27769, 47239, 79785, 2649, 73848, 78408, 2173, 80552, 4752]","[80552, 84452, 82962, 51664, 20066, 78408, 47612, 2649, 73848, 42375]","[4752, 84452, 32805, 2173, 4403, 25125, 11624, 80552, 61135, 51664]","[80552, 82962, 42375, 35983, 78408, 20066, 84452, 75516, 2649, 47612]","[44580, 84452, 20066, 28867, 51664, 39238, 73848, 80552, 81206, 82962]","[51576, 90364, 51341, 85470, 44838, 20066, 82177, 67012, 47530, 46658]"
5264,4,"[79785, 2649, 42375, 73848, 46658, 24690, 20066, 66219, 63336, 78408]","[2173, 84452, 62344, 90364, 58398, 37966, 11624, 59952, 41888, 9390]","[41888, 36878, 2173, 41888, 9115, 36878, 2173, 9115, 36878, 2173]","[2649, 18154, 79785, 27769, 58379, 66219, 63336, 2173, 28867, 41888]","[2649, 2173, 28867, 80552, 4403, 63336, 18154, 16111, 41888, 79785]","[79785, 36878, 41888, 59952, 13201, 9390, 17602, 6557, 2173, 44580]","[80552, 63336, 2649, 18154, 24690, 2173, 58379, 28867, 41888, 16111]","[18154, 42375, 41888, 28867, 2173, 80552, 58398, 78408, 44580, 4403]","[15051, 20066, 6453, 90364, 31852, 85470, 51576, 32805, 2173, 39238]"
5265,4,"[13201, 46658, 55103, 58398, 2173, 75516, 50786, 17602, 41330, 9390]","[15051, 28867, 32805, 35983, 41330, 4752, 58398, 75776, 80552, 9390]","[41330, 9390, 2173, 11624, 59952, 4752, 37966, 41888, 36878, 58398]","[16111, 2173, 41330, 58379, 75516, 37966, 55080, 73848, 58398, 90598]","[2173, 41330, 50786, 37966, 16111, 11624, 17602, 58398, 4403, 47612]","[73848, 94019, 13201, 46658, 15051, 75516, 51664, 41330, 35508, 50786]","[37966, 41330, 50786, 16111, 4403, 2173, 42375, 6557, 23106, 17602]","[4403, 37966, 41330, 50786, 16111, 55080, 11624, 9390, 2173, 47612]","[36967, 46658, 51664, 27769, 32805, 24690, 55080, 71463, 58398, 81206]"
5266,4,"[13201, 79785, 16798, 67012, 51341, 66219, 63336, 55103, 78408, 41888]","[28867, 41888, 37966, 55990, 11624, 59952, 13193, 25125, 90364, 4403]","[41888, 37966, 41330, 28867, 9390, 55990, 47612, 36967, 15051, 36878]","[29964, 82962, 67012, 79785, 58379, 81206, 41888, 28867, 23106, 90598]","[73848, 55990, 16798, 29964, 41888, 78408, 20066, 67012, 79785, 28867]","[37966, 2173, 39238, 55103, 29964, 73848, 13201, 79785, 15051, 82962]","[73848, 78408, 16798, 18154, 58379, 42378, 55990, 35983, 67012, 20066]","[73848, 28867, 26663, 63336, 42378, 41888, 21333, 58379, 11624, 20066]","[6453, 75516, 80552, 63336, 41330, 55080, 90598, 13201, 58398, 21333]"
5267,4,"[26663, 16798, 67012, 58379, 79785, 2649, 73848, 66219, 78408, 36967]","[41888, 37966, 21333, 11624, 55990, 90364, 4403, 28867, 36967, 13193]","[41888, 21333, 11624, 90364, 36878, 32805, 42378, 59952, 13193, 55990]","[16798, 67012, 41888, 2649, 23106, 90598, 78408, 58379, 26663, 66219]","[41888, 36967, 37966, 67012, 26663, 11624, 47239, 9390, 55990, 90364]","[90598, 90364, 61135, 41888, 16798, 78408, 36878, 21333, 73848, 58379]","[36967, 26663, 37966, 23106, 67012, 55990, 81206, 2649, 9390, 41888]","[26663, 36967, 2649, 51664, 37966, 41888, 81206, 73848, 23106, 67012]","[31852, 41888, 58379, 27769, 81206, 66219, 11624, 20066, 39238, 35983]"
5268,4,"[6453, 55080, 42375, 66219, 63336, 90598, 50786, 5931, 75776, 80552]","[35983, 75776, 2173, 47612, 80552, 36967, 36878, 82177, 51664, 28867]","[36967, 58398, 47530, 35983, 82177, 28867, 37966, 41888, 13193, 90364]","[63336, 67012, 90598, 58379, 82962, 94019, 42375, 55080, 79785, 71463]","[55080, 63336, 44838, 94019, 90598, 50786, 42375, 20066, 75776, 90364]","[90598, 50786, 20066, 21333, 35983, 67012, 62344, 44838, 42375, 41888]","[55080, 63336, 94019, 90598, 90364, 66219, 23106, 28867, 27769, 44838]","[90364, 94019, 90598, 63336, 55080, 44838, 82962, 80552, 36967, 42375]","[5931, 84452, 25125, 4752, 24690, 4403, 29964, 44838, 42378, 37966]"
5269,4,"[73848, 81206, 94019, 6453, 6557, 16798, 55103, 5931, 32805, 35983]","[32805, 9115, 47612, 51664, 37966, 28867, 13193, 59952, 25125, 55990]","[32805, 13193, 59952, 9390, 47530, 58398, 41330, 90364, 55990, 47612]","[27769, 6453, 6557, 82962, 73848, 81206, 63336, 51576, 32805, 82177]","[5931, 27769, 81206, 16111, 63336, 13193, 32805, 44580, 6557, 85470]","[47530, 73848, 47239, 13193, 90364, 27769, 82177, 6453, 32805, 82962]","[5931, 27769, 16111, 81206, 13193, 63336, 32805, 85470, 39238, 6557]","[16111, 5931, 27769, 81206, 32805, 44580, 39238, 51664, 37966, 16798]","[82177, 35983, 15051, 73848, 42378, 55080, 29964, 78408, 35508, 6557]"
5270,4,"[67012, 79785, 71463, 44838, 46658, 55103, 50786, 84452, 9390, 21333]","[36967, 28867, 51664, 75776, 37966, 39238, 55990, 13193, 21333, 9390]","[41330, 9390, 4403, 59952, 13193, 21333, 55990, 90364, 47612, 36967]","[71463, 85470, 58398, 55103, 79785, 73848, 84452, 51341, 75516, 36967]","[71463, 46658, 4403, 55103, 73848, 36967, 21333, 75776, 9390, 37966]","[62344, 9390, 44838, 5931, 58398, 51341, 71463, 46658, 63336, 41330]","[55103, 37966, 46658, 4403, 47530, 71463, 73848, 78408, 25125, 13201]","[55103, 4403, 51664, 58398, 32805, 46658, 73848, 61135, 29964, 36967]","[36878, 47239, 39238, 63336, 58398, 82962, 84452, 36967, 50786, 13193]"
5271,4,"[78408, 35983, 61135, 75516, 42378, 80552, 41888, 9390, 59952, 25125]","[84452, 9115, 37966, 59952, 21333, 11624, 55990, 90364, 4403, 28867]","[84452, 9390, 59952, 35983, 75516, 42378, 82177, 41888, 35983, 9390]","[27769, 71463, 78408, 84452, 75516, 80552, 94019, 85470, 66219, 58398]","[9390, 59952, 35983, 42378, 78408, 94019, 84452, 80552, 85470, 61135]","[63336, 78408, 84452, 9390, 82177, 80552, 75516, 73848, 85470, 59952]","[94019, 35508, 35983, 9390, 59952, 23106, 80552, 42378, 55103, 27769]","[35983, 35508, 9390, 94019, 18154, 85470, 42378, 80552, 2173, 84452]","[27769, 17602, 55990, 23106, 25125, 42378, 16111, 51576, 35508, 67012]"
5272,4,"[66219, 4752, 61135, 35983, 39238, 28867, 58379, 44580, 73848, 42375]","[39238, 75776, 41330, 32805, 62344, 4752, 58398, 35983, 47612, 80552]","[35983, 47612, 9390, 47530, 61135, 36967, 4752, 32805, 59952, 13193]","[66219, 18154, 47239, 82962, 73848, 58379, 17602, 35983, 47612, 39238]","[66219, 47239, 6453, 39238, 58379, 6557, 32805, 44580, 47612, 73848]","[66219, 35983, 18154, 9390, 44580, 81206, 6557, 16359, 47239, 90598]","[58379, 6453, 47612, 47239, 58398, 73848, 17602, 6557, 90364, 66219]","[58379, 18154, 82962, 39238, 61135, 32805, 4752, 66219, 44580, 73848]","[16798, 94019, 26663, 75516, 31852, 24690, 47612, 47239, 6557, 85470]"
5273,4,"[6557, 20066, 78408, 94019, 90598, 75516, 82177, 90364, 55103, 63336]","[9390, 11624, 58398, 75776, 36967, 2173, 59952, 13193, 55990, 4403]","[9390, 35983, 59952, 47612, 42378, 55990, 90364, 4403, 51664, 82177]","[6453, 6557, 20066, 23106, 75516, 18154, 47239, 55080, 90598, 9115]","[20066, 6557, 6453, 42378, 18154, 67012, 78408, 90598, 73848, 47239]","[31852, 63336, 6557, 35508, 16111, 55080, 42378, 2649, 39238, 9390]","[20066, 42378, 6453, 67012, 18154, 73848, 6557, 94019, 90598, 51341]","[6453, 42378, 20066, 18154, 55080, 82177, 78408, 90598, 73848, 4403]","[21333, 29964, 16359, 55080, 46658, 13201, 50786, 9115, 80552, 23106]"
5274,4,"[13201, 90598, 44580, 42375, 73848, 75516, 82177, 37966, 9390, 25125]","[25125, 37966, 80552, 42378, 51664, 28867, 39238, 75516, 36967, 9390]","[47530, 37966, 41888, 9390, 59952, 13193, 25125, 55990, 90364, 4403]","[90598, 81206, 39238, 75516, 37966, 51664, 73848, 24690, 31852, 29964]","[25125, 31852, 44580, 13201, 24690, 37966, 80552, 42378, 4403, 28867]","[75516, 90598, 9390, 82177, 81206, 26663, 62344, 6453, 16359, 2173]","[44580, 80552, 28867, 25125, 24690, 4403, 42378, 13201, 9390, 75776]","[18154, 41888, 47612, 80552, 39238, 44580, 31852, 37966, 28867, 35508]","[4403, 79785, 75776, 18154, 2173, 23106, 35983, 50786, 66219, 46658]"
5275,4,"[20066, 84452, 73848, 90598, 37966, 59952, 55990, 25125, 42375, 46658]","[37966, 84452, 36967, 13193, 21333, 55990, 90364, 4403, 25125, 59952]","[84452, 37966, 9390, 55990, 90364, 47612, 36878, 58398, 21333, 11624]","[84452, 20066, 81206, 37966, 29964, 2649, 58398, 47530, 9115, 55990]","[84452, 37966, 21333, 20066, 47530, 9115, 11624, 6453, 90598, 2649]","[26663, 9390, 84452, 20066, 90364, 21333, 37966, 11624, 9115, 39238]","[84452, 47530, 6453, 90598, 37966, 39238, 66219, 35508, 62344, 44580]","[47530, 84452, 11624, 31852, 37966, 44838, 9115, 36967, 21333, 59952]","[61135, 75776, 17602, 82177, 9115, 71463, 35508, 47612, 11624, 50786]"
5276,4,"[13201, 66219, 50786, 41330, 58398, 36967, 36878, 82177, 28867, 9390]","[36967, 84452, 1001, 58398, 37966, 47612, 9390, 28867, 51664, 9115]","[58398, 47612, 39238, 36878, 58398, 47530, 15051, 36967, 4752, 41888]","[58398, 47612, 39238, 36878, 66219, 16111, 15051, 27769, 47239, 82962]","[58398, 36878, 47612, 9390, 78408, 41330, 15051, 13201, 44580, 50786]","[47612, 58398, 39238, 28867, 71463, 73848, 15051, 36878, 9115, 44580]","[36878, 58398, 47612, 9390, 27769, 13201, 67012, 78408, 82177, 47530]","[58398, 36878, 47612, 29964, 41330, 15051, 78408, 9390, 4403, 82177]","[13201, 16111, 61135, 78408, 4752, 37966, 50786, 42375, 13193, 58398]"
5277,4,"[13201, 67012, 31852, 73848, 66219, 90598, 82177, 39238, 42375, 75776]","[39238, 75776, 41888, 90364, 2173, 36967, 82177, 51664, 28867, 37966]","[42378, 9390, 4752, 36967, 39238, 2173, 58398, 37966, 41888, 90364]","[13201, 67012, 66219, 39238, 75516, 6557, 58379, 55080, 71463, 31852]","[66219, 31852, 6557, 39238, 71463, 18154, 42378, 67012, 13201, 75776]","[26663, 13201, 73848, 55990, 41888, 39238, 36878, 71463, 66219, 9390]","[31852, 66219, 6557, 29964, 71463, 25125, 42378, 18154, 28867, 41888]","[31852, 18154, 66219, 47530, 46658, 75776, 39238, 75516, 58379, 71463]","[47612, 75516, 25125, 80552, 51664, 36878, 58379, 5931, 85470, 13193]"
5278,4,"[67012, 79785, 16111, 24690, 44838, 90598, 50786, 36967, 25125, 58379]","[36967, 41888, 25125, 11624, 59952, 13193, 21333, 9115, 9390, 2173]","[42378, 47612, 36967, 41888, 25125, 36878, 15051, 9390, 47530, 42378]","[67012, 58379, 29964, 51576, 36967, 16111, 20066, 50786, 85470, 55080]","[50786, 67012, 51576, 58379, 36967, 24690, 29964, 6453, 51664, 41888]","[29964, 16798, 41888, 50786, 4403, 47530, 58379, 94019, 55103, 36878]","[67012, 50786, 51576, 58379, 36967, 78408, 2649, 6453, 46658, 41888]","[50786, 51576, 67012, 58379, 18154, 36967, 78408, 24690, 46658, 29964]","[47239, 80552, 2173, 37966, 6453, 94019, 66219, 16111, 9390, 28867]"
5279,4,"[16798, 6557, 44838, 20066, 46658, 94019, 75516, 37966, 25125, 90364]","[37966, 2173, 58398, 47612, 80552, 36967, 28867, 39238, 75516, 13193]","[75516, 37966, 13193, 25125, 75516, 37966, 13193, 25125, 75516, 37966]","[16798, 20066, 63336, 58379, 75516, 37966, 24690, 53157, 74228, 51103]","[63336, 21333, 37966, 61135, 16798, 46658, 20066, 94019, 80552, 36878]","[13193, 46658, 16798, 75516, 42375, 20066, 41330, 37966, 58398, 9115]","[94019, 21333, 63336, 80552, 47239, 61135, 51576, 6453, 90364, 59952]","[94019, 31852, 44580, 61135, 47612, 51576, 4752, 20066, 36878, 84452]","[2649, 21333, 50786, 35983, 58379, 9390, 55990, 44580, 11624, 26663]"
5280,4,"[79785, 67012, 44838, 24690, 81206, 47612, 82177, 28867, 25125, 90364]","[25125, 90364, 80552, 75516, 37966, 47612, 58398, 32805, 62344, 28867]","[47612, 25125, 90364, 47530, 55990, 47612, 90364, 25125, 55990, 47530]","[47612, 90598, 16798, 66219, 24690, 55080, 58379, 29964, 79785, 85470]","[25125, 81206, 66219, 44838, 73848, 24690, 29964, 55080, 47612, 58379]","[58398, 16798, 4752, 35508, 90364, 80552, 55103, 11624, 16111, 47612]","[25125, 81206, 29964, 58379, 55080, 26663, 44580, 41330, 75776, 79785]","[94019, 73848, 25125, 58379, 61135, 81206, 44838, 66219, 16111, 24690]","[75516, 62344, 31852, 42375, 27769, 21333, 81206, 55080, 51664, 47239]"
5281,4,"[73848, 78408, 42375, 29964, 16111, 5931, 75516, 82177, 21333, 59952]","[5931, 62344, 75776, 35983, 80552, 2173, 39238, 75516, 36967, 36878]","[59952, 42378, 5931, 62344, 4752, 36967, 82177, 51664, 21333, 11624]","[27769, 58379, 23106, 5931, 62344, 73848, 78408, 55080, 2649, 90598]","[73848, 62344, 23106, 78408, 5931, 6453, 26663, 66219, 58379, 35508]","[21333, 58379, 47530, 17602, 27769, 23106, 2173, 62344, 42378, 11624]","[62344, 73848, 23106, 78408, 6453, 66219, 58379, 26663, 5931, 58398]","[73848, 62344, 18154, 59952, 82177, 5931, 35508, 23106, 78408, 63336]","[18154, 58379, 5931, 6453, 6557, 73848, 55990, 17602, 29964, 16359]"
5282,4,"[6557, 67012, 79785, 16798, 71463, 58379, 85470, 73848, 46658, 90598]","[9390, 11624, 58398, 75776, 36967, 2173, 59952, 13193, 25125, 4403]","[41888, 13193, 9390, 47530, 41330, 59952, 11624, 36878, 58398, 47612]","[6557, 71463, 73848, 90598, 17602, 41330, 84452, 9115, 11624, 13193]","[17602, 9115, 13193, 11624, 21333, 41888, 39238, 90598, 41330, 46658]","[11624, 44580, 6557, 82177, 17602, 13193, 75776, 71463, 16798, 73848]","[9115, 17602, 15051, 13193, 21333, 71463, 46658, 25125, 41888, 11624]","[17602, 9115, 11624, 39238, 31852, 41888, 21333, 79785, 46658, 15051]","[41330, 42375, 11624, 82962, 9390, 4752, 44580, 16111, 28867, 5931]"
5283,4,"[2649, 44838, 42375, 73848, 24690, 81206, 66219, 55103, 5931, 4752]","[36878, 51664, 28867, 37966, 41888, 9115, 9390, 21333, 11624, 59952]","[82177, 4752, 58398, 35983, 47612, 80552, 36878, 47530, 3535, 41888]","[2649, 24690, 58379, 44838, 35508, 58398, 4752, 75516, 82177, 59952]","[44838, 35508, 58398, 16798, 36878, 82177, 2649, 11624, 4752, 81206]","[82177, 4752, 16359, 47612, 58398, 51576, 36878, 24690, 44838, 6557]","[44838, 35508, 11624, 90364, 32805, 16798, 73848, 59952, 36878, 29964]","[44838, 16359, 82177, 32805, 58398, 4752, 67012, 55103, 11624, 35508]","[9115, 18154, 6557, 41888, 23106, 44838, 46658, 58379, 42378, 51341]"
5284,4,"[6453, 73848, 29964, 42375, 75516, 35983, 47612, 80552, 59952, 4403]","[59952, 37966, 41888, 9115, 9390, 21333, 11624, 55990, 90364, 4403]","[4752, 51664, 39238, 47530, 47612, 59952, 90364, 25125, 58398, 36878]","[6453, 82962, 73848, 51664, 59952, 75516, 39238, 29964, 42375, 55103]","[59952, 73848, 51664, 37966, 75776, 42375, 67012, 82962, 4752, 35983]","[4752, 39238, 51664, 73848, 35983, 59952, 13201, 75516, 67012, 63336]","[59952, 37966, 73848, 75776, 80552, 35983, 51664, 67012, 55080, 82962]","[75776, 59952, 73848, 37966, 80552, 75516, 20066, 4752, 42375, 94019]","[29964, 18154, 26663, 42378, 82177, 51341, 39238, 11624, 62344, 2173]"
5285,4,"[29964, 44838, 42375, 75516, 82177, 51664, 28867, 41330, 80552, 36878]","[35983, 75776, 47612, 80552, 2173, 39238, 75516, 36967, 36878, 82177]","[80552, 28867, 41888, 9115, 47530, 36878, 82177, 51664, 39238, 47612]","[27769, 29964, 58379, 35508, 80552, 28867, 41330, 79785, 23106, 11624]","[44838, 80552, 35508, 6557, 58398, 11624, 17602, 29964, 41330, 28867]","[80552, 41330, 35508, 28867, 47530, 44580, 29964, 82177, 31852, 84452]","[44838, 6557, 17602, 35983, 35508, 36878, 58398, 41330, 62344, 67012]","[44838, 6557, 80552, 47530, 62344, 41330, 35508, 29964, 82962, 36878]","[32805, 6557, 4403, 5931, 20066, 85470, 37966, 31852, 58398, 16111]"
